id,short_code,img_type,is_video,height,width,owner_name,img_description,comments,likes,comments_disabled,taken_at_timestamp,city_hashtag,rate,class,translated,true_location
1011562824465313490,4JyweEPu7S,GraphImage,0,640,640,206794026.0,"#arbel #cliff #israel #northernisrael #tiberias #ארבל #מצוק #ישראל",0,3,0,"2015-06-20 16:41:00",tiberias,1,1,"#arbel #cliff #israel #northernisrael #tiberias #arbel #tricket #Israel",NULL
1011651860963895522,4KHAHxHaji,GraphImage,0,640,640,318261897.0,"#oldcity #caesarea #israel #sea",0,12,0,"2015-06-20 19:38:00",caesarea,1,1,"#oldcity #caesarea #israel #sea",NULL
1011660348724959585,4KI7onGVlh,GraphImage,0,640,640,174896621.0,"#Israel #Caesarea #sunset #sea #sky #style #summer #sealife #silence #landscape #liveauthentic #light #look #mobilephotography #mobileart #iphoneonly #instalike #instadaily #instacool #igers #israel_only #insta_israel #israel_only_ #Instagram_Israel #Instagram_Israel_ #nature #huntgram #hipstagram #vsconature #evening",0,35,0,"2015-06-20 19:55:00",caesarea,0.8302747011184692,1,"#Israel #Caesarea #sunset #sea #sky #style #summer #sealife #silence #landscape #liveauthentic #light #look #mobilephotography #mobileart #iphoneonly #instellike #instasound #israel #israel_only #instasound #israel #israel_instagram",NULL
1011687446910197387,4KPF9wzd6L,GraphImage,0,640,640,1634624982.0,"Undergrowth  #Caesarea #Qasarya #Israel",1,5,0,"2015-06-20 20:49:00",caesarea,0.9998985528945924,1,"Undergrowth #Caesarea #Qasarya #Israel",NULL
1012024624554278000,4Lbwi6gXxw,GraphImage,0,640,640,290905094.0,"Sunset on the Kinneret. 
#thegalil #sunset #theseaofgalilee #thekinneret #israel #water #boats #tiberias",9,29,0,"2015-06-21 07:59:00",tiberias,1,1,"Sunset on the Kinneret. #thegalil #sunset #theseaofgalilee #thekinneret #israel #water #boats #tiberias",NULL
1012046461729855775,4LguUXmVkf,GraphImage,0,640,640,174896621.0,"#Israel #Caesarea #sea #sky #shore #style #summer #sealife #silence #seashore #landscape #look #liveauthentic #light #beach #blackandwhite #igers #instacool #instadaily #iphoneonly #israel_only_ #insta_israel #Instagram_Israel_ #minimal #morning #mobileart #minimalism #mobilephotography #minimalistzen",2,35,0,"2015-06-21 08:42:00",caesarea,1,1,"#Israel #Caesarea #sea #sky #shore #style #summer #sealife #silence #biashore #landscape #look #liveauthentic #light #beach #blackandwhite #iggers #instacool #instagraphdaily #iphoneonly #israel_only #insta_israel_instagram",NULL
1012365801762447185,4MpVU8zd9R,GraphImage,0,640,640,1634624982.0,"Lengthening #Shadows in the #afternoon #Caesarea #Israel #Qasarya",0,5,0,"2015-06-21 19:17:00",caesarea,0.9994401931762696,1,"Lengthening #Shadows in the #Afternoon #Caesarea #Israel #Qasarya",NULL
1012389668716107877,4MuwoyGVhl,GraphImage,0,640,640,174896621.0,"#Israel #Caesarea #evening #landscape #liveauthentic #nature #blackandwhite #mobileart #mobilephotography #monochrome #minimalistzen #vsconature #landscape #Instagram_Israel_ #insta_israel #israel_only_ #iphoneonly #instalike #huntgram #hipstagram #huntgramminimalism",3,22,0,"2015-06-21 20:04:00",caesarea,1,1,"#Israel #Caesarea #evening #landscape #liveauthentic #nature #blackandwhite #mobileart #mobilephotography #monochrome #minimalisten #vsconature #landscape #instagram_israel_only #iphonelonly #instalhunt",NULL
1012747129683794569,4OACYQGVqJ,GraphImage,0,640,640,174896621.0,"#Israel #Caesarea #landscape #look #liveauthentic #industrial_landscape #Instagram_Israel_ #Instagram_Israel #israel_only_ #insta_israel #israel_only #instafollow #iphoneonly #instadaily #instalike #rsa_minimal #rsa_sky #huntgram #hipstagram #huntgramminimalism #mobileart #mobilephotography #igers #instacool #sky #style #summer #sealife #silence",1,46,0,"2015-06-22 07:54:00",caesarea,0.9999998211860656,1,"#Israel #Caesarea #landscape #lifestyle #liveauthentic #industrial_landscape #Instagram_Israel_only_insta_Israel #israel_only #insta_israel_only #instamplefollow #iphonetony #instamedial #instaphotography #hitstalike #rsamini_instamobile #insta",NULL
1012878224066921208,4Od2DaPML4,GraphImage,0,640,640,31898887.0,"#Dawn #Tiberias #SeaofGalilee #kinneret #Running #beautiful #wonder #GolanHeights #nofilter #Instamoment #Instapic #Sun #Amazed",0,21,0,"2015-06-22 12:15:00",tiberias,1,1,"#Dawn #Tiberias #SeaofGalilee #kinneret #Running #beautiful #wonder #GolanHeights #nofilter #Instamatic #Sun #Amazed",NULL
1012987538063022247,4O2syAJNin,GraphImage,0,640,640,17002357.0,"Caesarea amphitheater. #taglitbirthright #mayanot #birthrightisrael #israel #caesarea",0,15,0,"2015-06-22 15:52:00",caesarea,0.9997011423110962,1,"Caesarea amphitheater. #taglitbirthright #mayanot #birthrightisrael #israel #caesarea",NULL
1012992736777001221,4O34brpNkF,GraphImage,0,640,640,17002357.0,"I sure do like the view from up here. #birthrightisrael #israel #caesarea #mayanot #taglitbirthright",0,17,0,"2015-06-22 16:02:00",caesarea,0.999999701976776,1,"I sure do like the view from up here. #birthrightisrael #israel #caesarea #mayanot #taglitbirthright",NULL
1013480481406890491,4QmyDRDLH7,GraphVideo,1,640,640,40660811.0,"Sunset over Caesarea ?? #amazingisrael #beach #beautiful #caesarea #happy #holiday #havingfun #israel #ilovesummer #lovemylife #onthebeach #perfect #relax #sea #summer #sunset #tb #tbt #timelaps #travelling #veraaroundtheworld @dorka.jpg",2,32,0,"2015-06-23 08:11:00",caesarea,1,1,"Sunset over Caesarea??????? #amazingisrael #beach #beautiful #caesarea #happy #holiday #havingfun #israel #ilovesummer #lovemylife #onthebeach #perfect #relax #sea #summer #sunset #tb #timelaps #travel #traveling #theworld.",NULL
1013513665197463818,4QuU8FGVkK,GraphImage,0,640,640,174896621.0,"#Israel #Caesarea #sea #sky #shore #style #summer #silence #sealife #seashore #beach #boat #huntgram #hipstagram #huntgramminimalism #mobileart #mobilephotography #landscape #liveauthentic #look #nature #rsa_minimal #vsconature #Instagram_Israel_ #insta_israel #israel_only #iphoneonly #instadaily #instalike #instagood",4,40,0,"2015-06-23 09:17:00",caesarea,0.9999998807907104,1,"#Israel #Caesarea #sea #sky #shoe #style #summer #silence #sealife #seashore #beach #boat #hipgram #hipgram #hipgram_minimalism #mobilephotography #landscape #liveinspiration #instruction #israel #scollection #israel",NULL
1013588932932047078,4Q_cOnrpDm,GraphImage,0,640,640,50762979.0,"2000 year old Roman aqueducts at #Caesarea. #mayanot #taglit #bus489",0,15,0,"2015-06-23 11:47:00",caesarea,0.9999986886978148,1,"2000 year old Roman aqueducts at #Caesarea. #mayanot #taglit #bus489",NULL
1013607615333729547,4RDsF9mQUL,GraphImage,0,640,640,11196600.0,#Caesarea#love#romance#coupleinlove#couple#reallove#lovers#?#?#?,1,31,0,"2015-06-23 12:24:00",caesarea,1,1,#Caesarea#love#romance#coupleinlove#couple#reallove#loves?,NULL
1013660345143925704,4RPrabNBvI,GraphImage,0,612,612,211668333.0,"What an epic shot of the opening session for #bus489 in #Caesarea. You know it's going to be an amazing 10 days! @sabababus489 @rollssroyce #Mayanot #Taglit #Israel ?",4,114,0,"2015-06-23 14:09:00",caesarea,0.9997883439064026,1,"What an epic shot of the opening session for #bus489 in #Caesarea. You know it's going to be an amazing 10 days! sababus489 rollssroyce #Mayanot #Taglit #Israel?",NULL
1013714136471769949,4Rb6LgMRNd,GraphImage,0,640,640,34243139.0,"Two weeks left... #CDO #caesarea #2015 #Gopro #lifestyle #cenouracdo #capoeira #bestmoments #Germany",0,63,0,"2015-06-23 15:56:00",caesarea,0.9999805092811584,1,"Two Weeks Left... #CDO #Caesarea #2015 #GoPro #Lifestyle #Cenouracdo #Capoeira #Bestmoments #Germany",NULL
1013892825161261652,4SEicUDeJU,GraphImage,0,612,612,1423470887.0,"#Tiberias, looking south, ca. 1935. The mosque in the foreground, known as the Upper Mosque, was built at the beginning of the eighteenth century.",0,54,0,"2015-06-23 21:51:00",tiberias,1,1,"#Tiberias, looking south, ca. 1935. The musque in the foreground, known as the Upper Mosque, was built at the beginning of the eighth century.",NULL
1014495964888814816,4UNrR9Q9Tg,GraphImage,0,640,640,1611949340.0,"Good morning from next door atop the Empire State Building... #neighbor #whatsforlunch #tiberias #nyc #kosher #lunch #sushi #pasta #panini #mozzarellasticks #salad",8,190,0,"2015-06-24 17:49:00",tiberias,1,1,"Good morning from next door at the top The Empire State Building... #neighbor #whatsforlunch #tiberias #nyc #kosher #launch #sushi #pasta #panini #mozzarellasticks #salad",NULL
1014624295162336657,4Uq2u1odWR,GraphImage,0,640,640,24757164.0,"A stunning view of Tiberius, my dad's birthplace.",3,20,0,"2015-06-24 22:04:00",tiberias,1,1,"A stunning view of Tiberius, my dad's birthplace.",NULL
1014627009623610867,4UreO4IdXz,GraphImage,0,640,640,24757164.0,"An old mosque in Tiberias.",1,13,0,"2015-06-24 22:09:00",tiberias,1,1,"An old mosque in Tiberias.",NULL
1014636334760974062,4Utl7lodbu,GraphImage,0,640,640,24757164.0,"Me bathing in the fabulous hot springs in Hamat Gader (الحمه) near Tiberias. The water was almost boiling hot.",1,18,0,"2015-06-24 22:28:00",tiberias,0.9999989867210388,1,"Me bathing in the fabulous hot springs in Hamat Gader () near Tiberias. The water was almost boiling hot.",NULL
1014639475791353658,4UuTo5odc6,GraphImage,0,640,640,24757164.0,"Most likely many years ago my grandfather prayed at this old mosque in Tiberias.",1,14,0,"2015-06-24 22:34:00",tiberias,1,1,"Most Likely Many Years Ago My Grandfather Prayed at This Old Mosque in Tiberias.",NULL
1014877634060029076,4VkdTEowyU,GraphImage,0,640,640,176672242.0,"The heavens proclaim the glory of God. The skies display his craftsmanship.~Psalm 19:1-2 Beautiful sunrise from our balcony in Tiberias. #godsword #truth #quotes #simplybeautiful #spiritualjourney #faithbasedexpeditions #rwgisrael2015 #blessed #thegreatoutdoors #thankful #sandalschurch #tiberias #myviewrightnow #nofilter #israel",3,73,0,"2015-06-25 06:27:00",tiberias,0.9999999403953552,1,"The Heavens Proclaim the Glory of God.Psalm 19:1-2 Beautiful Sunrise from Our Balcony in Tiberias. #Godsword #truth #quotes #simplybeautiful #spiritualjourney #faithbasedextensions #rwrais #treasures2015",NULL
1015063477821232707,4WOtrkAdZD,GraphImage,0,640,640,1118640116.0,""אלי, אליxa0
שלא יגמר לעולםxa0
החול והים,xa0
רשרוש של המים,xa0
ברק השמיים,xa0
תפילת האדם..." (חנה סנש)

#canon #canon70d #noedit #filternd #nature_shooters #naturelovers #insta_global #igourisrael #instagram_israel #caesarea #sea #water #stone #sky #cloud",25,122,0,"2015-06-25 12:36:00",caesarea,1,1,""Eli, Elixa0 who will never run out of sand and sea,xa0 rustle of water,xa0 shine of the sky,xa0 man's prayer..." (Hannah Senesh) #canon70d #noedit #filternd #nature_shooters #naturelovers #insta_global #igourisrael #instagram_israel #israel #caesquarea",NULL
1015150921387527146,4WimJutsvq,GraphImage,0,640,640,620378505.0,"Throwback Thursday. #tbt #Caesarea #sea #summer #2012 #Israel",0,12,0,"2015-06-25 15:30:00",caesarea,1,1,"Throwback Thursday. #tbt #Caesarea #sea #summer #2012 #Israel",NULL
1015261052870074765,4W7oxqnCGN,GraphImage,0,640,640,22546799.0,"#tbt to adventures with the best friend and I! #livefree #behappy #lifeisbeautiful #hiking #bestfriends #adventures #lovehersometimes #jkallthetime #israel #tiberias @estachka",4,46,0,"2015-06-25 19:09:00",tiberias,1,1,"#tbt to addtures with the best friend and I! #livefree #behappy #lifeisbeautiful #hiking #bestfriends #lovehersometimes #jkallthetime #israel #tiberias estachka",NULL
1015445699612396619,4XlnvWGExL,GraphVideo,1,640,640,1562536554.0,"Sea of Galilee where #Jesus walked on water. #Tiberias #Israel listen to my boy in the #back #ground!",0,9,0,"2015-06-26 01:16:00",tiberias,1,1,"Sea of Galilee where #Jesus walked on water. #Tiberias #Israellisten to my boy in the #back #ground!",NULL
1015750678842545741,4Yq9xYxZZN,GraphImage,0,640,640,25004452.0,"#vacation #kinneret #sunrise #htcdesireeye #glorious #tiberias #wecallitsea #it'sreallyalake",0,23,0,"2015-06-26 11:22:00",tiberias,1,1,"#vacation #kinneret #sunrise #htcdesireeye #glourious #tiberias #wecalitsea #it'sreallyalake",NULL
1015855170345820341,4ZCuUrtOC1,GraphImage,0,640,640,189688383.0,"Caesarea. ☀?That was amazing week with a lot of adventures,  romantic places,  meetings, and my lovely old and new friends. ??? Start my weekend in Haifa. ⛵?Hope next week will be So saturated as this. ? Wish Shabbat Shalom for everyone✌✌ )))!!!! #israellife #Israel #caesarea #ig_israel #insta_israel #vscocam #vscoisrael #sea #beinisrael ##jointobeisrael",0,74,0,"2015-06-26 14:49:00",caesarea,1,1,"Caesarea.?That was amazing week with a lot of adventures, romantic places, meetings, and my lovely old and new friends.???Start my weekend in Haifa.?Hope next week will be so #saturated as this.?Wish Shabbet Shalom for everyone?",NULL
1016068049444215359,4ZzIHyvxo_,GraphImage,0,640,640,339644037.0,"Friday night picnic with friend... and some rock climbing of course #nofilter #childhoodunplugged #caesarea",0,8,0,"2015-06-26 21:52:00",caesarea,1,1,"Friday Night Picnic with a Friend... and Some Rock Climbing of Course #nofilter #childhoodunplugged #caesarea",NULL
1016150525957421938,4aF4UCBLty,GraphImage,0,640,640,35445301.0,"Beautiful sea in Caesarea ?? #caesarea #israel #travel #travelling #sea #seashore #walking #wow #summer #worldwide #vsco #vscocam #vscoisrael #vscobeautiful",0,29,0,"2015-06-27 00:36:00",caesarea,0.9999545216560364,1,"Beautiful sea in caesarea??????????????????????????????????????????????????????????????????",NULL
1016502331085306501,4bV3wFsjqF,GraphImage,0,640,640,453128213.0,"At Caesarea Aquaduct - Old City #amanchotaniphotography #GrabYourDream #GYD #TravelAdventurer #CoxandKings #Ezeego1 #GAdventures #Israel #Israelinfocus #travel #traveler #travelphotography #coxandkingsin #wanderlust #gadv #Traveller #Instatraveller #Instagrammer #Travelgram #Adventure #AdventureDoneDifferently #picoftheday #potd #instapic #CnK #oldcity #jaffa #oldjaffa #caesarea #caesareaaquaduct",0,183,0,"2015-06-27 12:15:00",caesarea,1,1,"At Caesarea Aquaduct - Old City #amanchotaniphotography #GrabYourDream #GYD #TravelAdventurer #CoxandKings #Ezeego1 #Gadventures #Israel #IsraelInfocus #TravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravelTravel",NULL
1016630763734828062,4bzEsUJgQe,GraphImage,0,640,640,194562432.0,"We tried to lift it, we failed lol #caesarea",0,13,0,"2015-06-27 16:30:00",caesarea,0.999994159,1,"We Tried to Lift It, We Failed Lol #Caesarea",NULL
1016961242240329895,4c-NyaEyin,GraphImage,0,640,640,1945011225.0,"Caesarea Beach #beach #sea #summer #caesarea",0,6,0,"2015-06-28 03:27:00",caesarea,0.9994900822639464,1,"Caesarea Beach #beach #sea #summer #caesarea",NULL
1017159564536357154,4drTwcFKEi,GraphImage,0,640,640,1258896319.0,#work#view#to#the#tiberias#lake⚓️⚓️,1,23,0,"2015-06-28 10:01:00",tiberias,1,1,#work#view#to#the#tiberias#lake,NULL
1017268064875845517,4eD-pQRheN,GraphVideo,1,640,640,1416169484.0,"#israel #caesarea  Over 2000 year old aquifier, so Adam and Luke have to jimp off of it.",0,4,0,"2015-06-28 13:37:00",caesarea,0.999998152,1,"#israel #caesareaOver 2000 year old aquifier, so Adam and Luke have to jump off of it.",NULL
1017270559010330570,4eEi8GRhfK,GraphImage,0,640,640,1416169484.0,"#israel #Caesarea 2000 year old aquifiee built by Herrod.",0,4,0,"2015-06-28 13:42:00",caesarea,0.999999701976776,1,"#israel #Caesarea2000 year old aquifie built by Herrod.",NULL
1017297326144020652,4eKoc7xOCs,GraphImage,0,640,640,51404407.0,"#Tiberias #isracat #instacat #Israel #fish #Kinneret #Galilee #Tilapia #cat #shabbat #travel #fisher #котикиправятмиром #рыба #כנרת #ישראל #טבריה #חתול #מושט #אמנון #שישישבתישראלי",2,28,0,"2015-06-28 14:35:00",tiberias,0.9999967217445374,1,"#Tiberias #Isracat #Instacat #Israel #Fish #Kinneret #Galilee #Tilapia #cat #Shabbbat #travel #fisher #               #",NULL
1017457440458178698,4evCbAloCK,GraphImage,0,640,640,219646439.0,"The Kinneret #kinneret #lake #blue #sea #seaofgalilee #galil #north #green #clearsky #summer #israel #tranquil #peaceful #tiberias",1,15,0,"2015-06-28 19:53:00",tiberias,1,1,"The Kinneret #kinneret #lake #blue #sea #seaofgalilee #galil #north #green #clearsky #summer #israel #tranquil #peaceful #tiberias",NULL
1017546795753559699,4fDWtnOlaT,GraphImage,0,640,640,55198732.0,"#Saturday afternoon in #Caesarea",3,18,0,"2015-06-28 22:50:00",caesarea,1,1,"#Saturday afternoon in #Caesarea",NULL
1018054295379300986,4g2vzeJNJ6,GraphImage,0,640,640,1707202355.0,"#IMinIsrael #whenareyou #whereareyou #israel #israelmaven #visit #visitisrael #jerusalem #tlv ##caesarea #haifa #negev #golanheights #galilee #instahappy #instaphoto #instagood #instadaily #traveling #travelgram #photooftheday",0,9,0,"2015-06-29 15:39:00",caesarea,0.999572455883026,1,"#IMinIsrael #whenareyou #whereareyou #israel #israel #israelmaven #visit #jerusalem #tlv #caesarea #haifa #negev #golanheights #galilee #instaahappy #instaphoto #instaglove #instavengely",NULL
1018110522975530744,4hDiBgCy74,GraphImage,0,640,640,782620714.0,"2012. #caesarea #israel #ancient #romanruins #amphitheater #mediterranean #coast #travels #sunset",0,26,0,"2015-06-29 17:30:00",caesarea,1,1,"2012. #caesarea #israel #ancient #romanruins #amphitheatre #mediterranean #coast #travels #sunset",NULL
1018881063799603996,4jyu3kJcMc,GraphImage,0,640,640,104887415.0,"#TravelTuesday IRL: @peterjlindberg hanging out (and very keen about it) in #Caesarea. #TakeMeThere #Israel",52,4543,0,"2015-06-30 19:01:00",caesarea,1,1,"#TravelTuesday IRL: peterjlindberg Hanging Out (and very keen about it) in #Caesarea. #TakeMeThere #Israel",NULL
1018957242838123119,4kEDa0rYJv,GraphImage,0,640,640,780312911.0,"This photo took like 1000 tries #Israel #Caesarea",0,16,0,"2015-06-30 21:33:00",caesarea,0.9999998807907104,1,"This photo took like 1000 tries #Israel #Caesarea",NULL
1019032957996078781,4kVRODxZa9,GraphImage,0,640,640,25004452.0,"#morningswim #sunrise #kinneret #seaofgalilee #goodtimes #weekend #rightbeforethebitingfish #welcomeGoPro #myhero3+ #tiberias #Israel #havebeenhereyet #whatareyouwaitingfor",2,28,0,"2015-07-01 00:03:00",tiberias,0.9327008724212646,1,"#morningswim #sunrise #kinneret #seaofgalilee #goodtimes #weekend #rightbeforethebitingfish #welcomeGoPro #myhero3+ #tiberias #israel #havebeenhereyet #whatareyouwaitingfor",NULL
1019554200367896332,4mLyS2L5cM,GraphImage,0,640,640,1580618044.0,"Israel...Roman Aquaduct near Caesarea. #global_hotshotz #israel #caesarea #romanaquaduct #worldshotz #hdr_lovers #bindebros",0,13,0,"2015-07-01 17:19:00",caesarea,0.999990165233612,1,"Israel...Roman Aquaduct Near Caesarea. #global_hotshotz #israel #caesarea #romanaquaduct #worldshotz #hdr_lovers #bindebros",NULL
1019639906294696673,4mfRetggrh,GraphImage,0,1080,1080,401875129.0,"Collecting treasures ? at Old Caesarea harbor ? ? #goodevening #sunset #seaglassaddict #sea #mediterraneansea #mediterranean #lovesea #saltyair #israel #beach #sea_theme #sand #relax #sunnydays #evening #old #harbor #caesarea #enjoytobeinisrael",8,100,0,"2015-07-01 20:09:00",caesarea,1,1,"Collecting Treasures  At Old Caesarea Harbor   #goodevening #sunset #seaglassaddict #sea #mediteranean #lovesea #saltyair #israel #beach #sea_theme #sand #relax #sunnydays #eveningoldenjaborea",NULL
1020435593052099027,4pUMPwCRHT,GraphVideo,1,640,640,1953260579.0,"את הנוף הזה רואים כל יום צוות התיכנון והפיתוח שלנו באתר...#michelangelo #israelrealestate #kineret #tiberius #tiberias #realestate #seaofgalilee",0,12,0,"2015-07-02 22:30:00",tiberias,0.9999560117721558,1,"This view is seen every day by our design and development team on the site...#michelangelo#israelrealestate #kineret #tiberias #realestate #seaofgalilee",NULL
1020456665566193038,4pY-5DwKWO,GraphImage,0,640,640,1998999136.0,"What a view we had of Israelis only lake #tiberias #israel 
#view #taglit #birthright #sabababus489 #north #sunrise #sunshine #shineon #tbt #style",0,15,0,"2015-07-02 23:12:00",tiberias,0.999992847,1,"What a view we had of Israelis only like #tiberias #israel #view #taglit #birthright #sababus489 #north #sunrise #sunshine #shineon #tbt #style",NULL
1020973257266588694,4rOcSkjGwW,GraphImage,0,640,640,176630794.0,"#view #tiberias #israel #nature #beauty",0,7,0,"2015-07-03 16:18:00",tiberias,1,1,"#view #tiberias #israel #nature #beauty",NULL
1021529450081220497,4tM59fsPeR,GraphImage,0,1080,1080,280503132.0,"Kinneret one of the 4 seas ? #israel #tiberias #kinneret",1,31,0,"2015-07-04 10:43:00",tiberias,0.999999701976776,1,"Kinneret one of the 4 seas? #israel #tiberias #kinneret",NULL
1021588372601337403,4taTZXknY7,GraphImage,0,1080,1080,174511180.0,"Silence ??#tiberias#Israel",2,20,0,"2015-07-04 12:40:00",tiberias,1,1,Silence??????????????????????????#tiberias#Israel,NULL
1021751655890539590,4t_beyBdRG,GraphImage,0,640,640,720372.0,"At Sea. Sea of Galilee. #Tiberias",0,20,0,"2015-07-04 18:05:00",tiberias,0.9999434947967528,1,"At Sea. Sea of Galilee. #Tiberias",NULL
1021781208994815044,4uGJiQThxE,GraphImage,0,1080,1080,760439998.0,"The Apostle Paul stood here #Caesarea #Israel ??",0,7,0,"2015-07-04 19:03:00",caesarea,0.999999225139618,1,"The Apostle Paul Stodd here #Caesarea #Israel??",NULL
1022369751035943076,4wL98vmhik,GraphImage,0,1080,1080,29261669.0,"Mar de Galilea, Siria en el otro extremo #galilee #israel #seaofgalilee #tiberias #syria #golan #sea #lake #color #blue #sky #travel #trip #awesome #instapic #instacool",2,22,0,"2015-07-05 14:33:00",tiberias,0.999946654,1,"Mar de Gallia, Siria en el otro extremo #galilee #israel #seaofgalilee #tiberias #syria #golan #sea #lake #blue #sky #travel #trip #awesome #instacool",NULL
1022581393694478269,4w8FwVFU-9,GraphImage,0,640,640,2066531362.0,"Best #picnic #place ever bester #picknick #ort der Welt! #aquädukt von #caesarea #israel",0,5,0,"2015-07-05 21:33:00",caesarea,0.999999225139618,1,"Best #picnic #place ever best #picknick #ort der welt! #aqudukt von #caesarea #israel",NULL
1022581626377686984,4w8JJCFU_I,GraphImage,0,640,640,2066531362.0,"Best #picnic #place ever bester #picknick #ort der Welt! #aquädukt von #caesarea #israel",0,6,0,"2015-07-05 21:34:00",caesarea,1,1,"Best #picnic #place ever best #picknick #ort der welt! #aqudukt von #caesarea #israel",NULL
1022582028066181076,4w8O_IlU_U,GraphImage,0,640,640,2066531362.0,"Best #picnic #place ever bester #picknick #ort der Welt! #aquädukt von #caesarea #israel #beach",0,5,0,"2015-07-05 21:34:00",caesarea,0.99998939,1,"Best #picnic #place ever best #picknick #ort der welt! #aqudukt von #caesarea #israel #beach",NULL
1022741647966194523,4xghwwBctb,GraphImage,0,640,640,234615369.0,"@worldtourists #caesarea #israel #paradise #travel #wanderlust #globetrotting #mediterranean",2,41,0,"2015-07-06 02:52:00",caesarea,1,1,"Worldtourists #Caesarea #Israel #paradise #travel #wanderlust #globetrotting #mediaterranean",NULL
1022761842325624425,4xlHoNpJZp,GraphImage,0,1080,1080,15962340.0,"what family these friends became! this trip offered such rich community and i am so grateful for the friends, both old and new, that jana and i were able to experience this land with.

#israel #vscocam #caesarea",1,90,0,"2015-07-06 03:32:00",caesarea,0.9999998807907104,1,"What Family These Friends Became! This Trip Offered Such Rich Community And I Am So Grateful For The Friends, Both Old And New, That Jana And I Were Possible To Experience This Land With. #Israel #vscocam #caesarea",NULL
1022901962704665900,4yE-pfD70s,GraphImage,0,1080,1080,2116616006.0,"Amazing day spent in Caesarea exploring Roman ruins under water! #CITSonfleek #CITsAbroad #kingswoodcits2015",1,6,0,"2015-07-06 08:10:00",caesarea,0.9999997615814208,1,"Amazing Day Spent in Caesarea Explore Roman Ruins Under Water! #CITSonfleek #CITsAbroad #kingswoodcits2015",NULL
1022907602022374084,4yGQtglxrE,GraphImage,0,1080,1080,264776477.0,"Picture of the day
#yaelbengiodesign #beach #sunset #caesarea #blueskies #red #lights #nature #water #ambiance #dramatic #chillinisrael #clouds #instagram_israel #israel #iloveisrael #חופי_ישראל #טבעישראלי #קיסריה #gurushots #insta_israel #mini_miracle #pic_groups #ig_israel #iglady #israeli_moments #israel_photolovers #fotoclub_ab #earthfocus",0,26,0,"2015-07-06 08:21:00",caesarea,0.9885422587394714,1,"Picture of the day #yaelbengiodesign #beach #sunset #caesarea #blueskies #red #lights #nature #water #ambiance #dramatic #chillinisrael #clouds #instagram_israel #israel #iloveisrael #seawards #israel #israel #israel #israel #sea_israel_israel_israel #israel_israel_israel_israel_israel_israel_israel_israel_city_city #",NULL
1023055682385259033,4yn7kGBKoZ,GraphImage,0,640,640,581795297.0,"Just another day in #caesarea 
#oldcaesarea #dystopia where #electricpower and #ancient Rome collide.
#Israel #haifa #adventure #summer #travel #artoftheday #soul #silkscreen #screenprinting #mindful #art",4,23,0,"2015-07-06 13:16:00",caesarea,1,1,"Just Another Day in #Caesarea #oldcaesarea #dystopiawhere #electricpower and #ancient Rome Collide. #Israel #haifa #adventure #summer #travel #artoftheday #silksscreen #screenprinting #mindful #art",NULL
1023114570522564520,4y1Uf8hheo,GraphImage,0,480,480,1948025388.0,"The beauty of Caesarea #israel #caesarea #amphitheatre #sunset #aviv #academy #youradventure",1,15,0,"2015-07-06 15:13:00",caesarea,0.999739945,1,"The Beauty of Caesarea #Israel #Caesarea #Amphitheatre #sunset #avive #academy #youradventure",NULL
1023263433857889758,4zXKvuvvXe,GraphImage,0,1080,1080,2035724028.0,"Sunset in Israel #TheGreatestEscapes",4,66,0,"2015-07-06 20:08:00",tiberias,1,1,"Sunset in Israel #TheGreatestEscapes",NULL
1023289017599815254,4zc_CcmG5W,GraphImage,0,640,640,176806562.0,"Day 5 - Sea of Galilee ? #tiberias #israel #pilgrimage #places",0,20,0,"2015-07-06 20:59:00",tiberias,0.9997857809066772,1,"Day 5 - Sea of Galilee? #tiberias #israel #pilgrimage #places",NULL
1023830182288625019,41YCBVow17,GraphImage,0,1080,1080,176672242.0,"I've been awake since 3am. My body is still on Israeli time. Oh how I wish I was waking up to the Sea of Galilee!#rwgisrael2015 #redbusrules #sandalschurch #faithbasedexpeditions #israel #seaofgalilee #sunsrise #tiberias #pilgrimage #travel #iloveisrael #simplybeautiful",6,39,0,"2015-07-07 14:54:00",tiberias,0.9999859929084778,1,"I've Been Awake Since 3am. My Body Is Still on Israeli Time. Oh how I Wish I Was Waking Up to the Sea of Galilee! #rwgisrael2015 #redbusrules #sandalbeschedexpeditions #israel #seaoflegale #sunsistivesils",NULL
1023992932543424407,419CWUwueX,GraphImage,0,1080,1080,1545859280.0,"#sunset #caesarea #nofilter #cosmeticdentist #nyc #westchester #dentist",0,15,0,"2015-07-07 20:18:00",caesarea,1,1,"#sunset #caesarea #nofilter #cosmeticdentist #nyc #westchester #dentist",NULL
1024052616731767689,42Km3jmzOJ,GraphImage,0,1080,1080,182856739.0,"Sea of Galilee, Golan #tiberias #israel",0,7,0,"2015-07-07 22:16:00",tiberias,0.99997740983963,1,"Sea of Galilee, Golan #tiberias #israel",NULL
1024085375412675062,42SDkdJSH2,GraphImage,0,640,640,471162375.0,#tiberias#sea#of#Galilee#travel,0,11,0,"2015-07-07 23:21:00",tiberias,1,1,#tiberias#sea#of#glilee#travel,NULL
